login_id,user_id,timestamp,device_id,ip_address,location,os,browser,login_success,login_type,suspicious_flag,user_agent
ba68bece-514c-4ae3-b06d-7a1ff7d8f185,U1030,25/03/2025 08:10,D31,222.149.169.29,"Port Carolinebury, Greece",macOS,Chrome,TRUE,biometric,1,Mozilla/5.0 (compatible; Unknown/1.0)
e13997ba-b205-43a1-b2fa-c55d748dac49,U1025,04/04/2025 17:48,D27,220.214.169.151,"Parksside, Northern Mariana Islands",Linux,Edge,TRUE,OTP,0,Mozilla/5.0 (compatible; Unknown/1.0)
7373d200-4fc5-4e91-b420-7a0932609d90,U1089,13/03/2025 11:12,D37,100.36.93.166,"New Joseph, United Kingdom",macOS,Opera,TRUE,password,1,Mozilla/5.0 (compatible; Unknown/1.0)
904a33d3-948a-41eb-8a31-68c00d235cf7,U1020,26/03/2025 17:22,D30,9.112.71.110,"Amberland, Switzerland",Windows,Opera,FALSE,OTP,1,Mozilla/5.0 (compatible; Unknown/1.0)
495db9d4-1485-45ee-aff5-4c197980f267,U1092,16/03/2025 06:44,D14,207.126.41.24,"Patrickborough, Marshall Islands",iOS,Safari,TRUE,biometric,1,Mozilla/5.0 (compatible; Unknown/1.0)
762dc9b2-c55e-461a-b7af-d8fa35bf925b,U1059,15/03/2025 03:57,D2,174.92.57.53,"Sandramouth, Svalbard & Jan Mayen Islands",iOS,Safari,TRUE,biometric,1,Mozilla/5.0 (compatible; Unknown/1.0)
8bf1da26-8054-4bd2-9ec2-ef5f69f83f02,U1086,05/04/2025 20:48,D1,133.125.216.49,"Morenoborough, Jamaica",iOS,Opera,FALSE,OTP,1,Mozilla/5.0 (compatible; Unknown/1.0)
30ed980f-a03c-44f4-a7e3-4449f03b6ad1,U1038,07/04/2025 05:00,D31,6.202.71.225,"Robinfort, Timor-Leste",Windows,Safari,TRUE,biometric,1,Mozilla/5.0 (compatible; Unknown/1.0)
5c0d26be-0f62-436f-84d2-b00ca023a9ed,U1093,09/04/2025 17:59,D18,104.22.164.20,"Michelleside, Angola",Linux,Firefox,TRUE,OTP,1,Mozilla/5.0 (compatible; Unknown/1.0)
e0e97cd7-5496-42bc-8ff3-8bfeff6fc0d6,U1052,30/03/2025 20:52,D32,13.153.235.137,"South Catherine, Malaysia",macOS,Chrome,FALSE,OTP,1,Mozilla/5.0 (compatible; Unknown/1.0)
cb079b76-4da2-4061-89e4-bb5b94ca618c,U1075,18/03/2025 01:05,D7,40.50.237.126,"Krystalside, Wallis and Futuna",iOS,Opera,TRUE,OTP,1,Mozilla/5.0 (compatible; Unknown/1.0)
69af3ea6-6096-448c-957d-ddcbc79215b1,U1060,08/04/2025 03:26,D33,47.109.170.181,"Westhaven, United States Virgin Islands",Android,Firefox,TRUE,password,1,Mozilla/5.0 (compatible; Unknown/1.0)
155a205e-218f-4515-a450-1586adbfe54d,U1039,16/03/2025 01:59,D44,26.181.172.221,"Lake Victorland, Bahrain",Windows,Safari,TRUE,biometric,1,Mozilla/5.0 (compatible; Unknown/1.0)
ff497157-2af1-4524-880c-1a3eb722ad5b,U1020,31/03/2025 18:50,D27,27.178.235.195,"Kathrynton, Venezuela",Windows,Edge,TRUE,biometric,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.35"
004df22b-e889-454e-bd18-1455ee6fc309,U1054,02/04/2025 20:11,D45,69.23.142.229,"Brownmouth, Mayotte",Android,Edge,FALSE,password,1,Mozilla/5.0 (compatible; Unknown/1.0)
19bc7463-0754-40d0-aabc-6ca53b8dfc88,U1051,27/03/2025 13:45,D34,218.91.191.46,"Andersonfort, Tokelau",iOS,Edge,FALSE,password,0,Mozilla/5.0 (compatible; Unknown/1.0)
4bb3d631-ac4c-450b-9801-6e2384949d0f,U1048,03/04/2025 06:52,D49,7.144.79.156,"Jacksonburgh, Brunei Darussalam",Android,Chrome,TRUE,OTP,0,Mozilla/5.0 (compatible; Unknown/1.0)
da44b335-290f-40bc-a398-cbc7e597f39e,U1055,12/03/2025 17:41,D39,132.157.48.63,"East Patricialand, Congo",Linux,Edge,TRUE,biometric,1,Mozilla/5.0 (compatible; Unknown/1.0)
cd9bf840-784b-4818-a551-92a51ab58307,U1005,04/04/2025 01:01,D22,72.28.133.224,"North Rebecca, Palau",Android,Firefox,TRUE,OTP,1,Mozilla/5.0 (compatible; Unknown/1.0)
6e551d1c-25e1-488d-bb99-4a9bd5f18d61,U1020,30/03/2025 20:15,D18,20.19.121.168,"Wallaceport, Iran",Windows,Firefox,FALSE,OTP,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:112.0) Gecko/20100101 Firefox/112.0
78e24eee-d502-4282-8702-d9db36499e26,U1057,19/03/2025 19:27,D8,221.31.162.44,"North Jesseton, Congo",iOS,Edge,FALSE,OTP,0,Mozilla/5.0 (compatible; Unknown/1.0)
84fabf4a-e708-43da-808c-75d25f300d6f,U1093,15/03/2025 20:47,D32,3.50.250.91,"South John, British Indian Ocean Territory (Chagos Archipelago)",iOS,Firefox,TRUE,OTP,0,Mozilla/5.0 (compatible; Unknown/1.0)
762dc9b2-c55e-461a-b7af-d8fa35bf925b,U1059,15/03/2025 03:57,D2,174.92.57.53,"Sandramouth, Svalbard & Jan Mayen Islands",iOS,Safari,TRUE,biometric,1,Mozilla/5.0 (compatible; Unknown/1.0)
4febd8f8-8514-4e1c-8de2-109338155b41,U1029,22/03/2025 20:22,D3,124.77.122.96,"North Raymond, Gambia",macOS,Opera,FALSE,OTP,0,Mozilla/5.0 (compatible; Unknown/1.0)
b095600a-b5ed-4acb-8bb3-3d46c4f64d06,U1086,24/03/2025 04:36,D15,116.3.23.232,"New Kelliland, Ethiopia",iOS,Firefox,FALSE,password,0,Mozilla/5.0 (compatible; Unknown/1.0)
9ad7a828-dbcb-46cf-a438-a275862d5291,U1028,27/03/2025 17:13,D27,124.162.233.138,"East Michaelmouth, Croatia",macOS,Opera,TRUE,password,1,Mozilla/5.0 (compatible; Unknown/1.0)
e8c379ae-6f70-41bd-9900-ba61a7911ea7,U1040,25/03/2025 18:39,D8,133.160.111.218,"Stephanieburgh, Sao Tome and Principe",Linux,Safari,FALSE,OTP,0,Mozilla/5.0 (compatible; Unknown/1.0)
e7ac737a-0925-4886-8134-47d98790840e,U1076,31/03/2025 08:31,D48,14.90.92.117,"West Carlaberg, Romania",Linux,Chrome,FALSE,password,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
8e485971-f2b4-4a1b-84f6-8a90ca07f3b0,U1058,17/03/2025 16:34,D15,69.235.141.81,"Burkebury, Korea",macOS,Chrome,FALSE,password,0,Mozilla/5.0 (compatible; Unknown/1.0)
47e3afb5-5f48-4e1f-b987-e1925beb4084,U1079,04/04/2025 13:33,D25,45.151.214.138,"Josephstad, Zimbabwe",iOS,Opera,TRUE,OTP,0,Mozilla/5.0 (compatible; Unknown/1.0)
9346f5f8-2fd2-4d2d-a4f3-3534a02db201,U1091,21/03/2025 19:58,D41,72.83.194.109,"New Joannafurt, Israel",Windows,Safari,TRUE,password,1,Mozilla/5.0 (compatible; Unknown/1.0)
76f31298-a0a0-4b79-9bd0-f5d09df56eb0,U1060,17/03/2025 22:49,D5,187.85.214.67,"South Juliefort, Ireland",macOS,Safari,FALSE,biometric,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
6cedb7a3-b617-4deb-8256-820ee26bf94d,U1067,12/03/2025 14:44,D4,150.206.109.149,"Arnoldburgh, San Marino",iOS,Safari,TRUE,password,0,Mozilla/5.0 (compatible; Unknown/1.0)
58cd2f06-bed0-4eed-b6b1-75fd3ec77466,U1053,12/03/2025 17:59,D30,95.14.130.104,"Victoriafurt, New Zealand",Android,Opera,TRUE,biometric,1,Mozilla/5.0 (compatible; Unknown/1.0)
bc4c4643-5499-4985-b171-8dcb0b9581ec,U1071,02/04/2025 15:07,D24,222.65.164.253,"Michaelchester, Timor-Leste",Windows,Opera,FALSE,biometric,0,Mozilla/5.0 (compatible; Unknown/1.0)
bd299581-853e-4308-9a44-97cae6a87d1e,U1043,04/04/2025 00:35,D20,194.200.149.174,"Deannabury, Austria",macOS,Opera,FALSE,biometric,1,Mozilla/5.0 (compatible; Unknown/1.0)
84e17800-7e72-49ff-984a-f9a326083d53,U1052,05/04/2025 22:24,D47,204.214.108.98,"Millermouth, Netherlands",iOS,Safari,FALSE,biometric,1,Mozilla/5.0 (compatible; Unknown/1.0)
ec445429-7522-4481-bfbd-3be2ec407770,U1031,01/04/2025 20:20,D17,112.20.189.141,"East David, Nicaragua",Android,Firefox,FALSE,password,0,Mozilla/5.0 (compatible; Unknown/1.0)
a1cc0f14-665a-4ccb-a684-b6576a6e9f0a,U1035,08/04/2025 13:14,D36,145.202.139.168,"Johnsonborough, Turkmenistan",Android,Firefox,FALSE,password,1,Mozilla/5.0 (compatible; Unknown/1.0)
22a626cf-9661-40da-9fff-419856f1f989,U1008,31/03/2025 22:35,D30,8.209.8.154,"Morganhaven, Liechtenstein",iOS,Safari,TRUE,biometric,1,Mozilla/5.0 (compatible; Unknown/1.0)
02d03e45-9529-4ecc-9e17-dda548140406,U1054,21/03/2025 22:44,D39,200.221.143.8,"Wernerberg, Venezuela",Linux,Safari,FALSE,biometric,0,Mozilla/5.0 (compatible; Unknown/1.0)
6e916e82-137b-4eb3-9e37-eeb24cfd770f,U1068,29/03/2025 13:09,D21,38.11.125.163,"New Jessica, Andorra",macOS,Safari,TRUE,password,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
75b0a02a-7322-4247-a965-a6fa246b8e50,U1006,07/04/2025 16:54,D14,172.188.158.35,"Shannonfurt, Sierra Leone",macOS,Firefox,FALSE,password,0,Mozilla/5.0 (compatible; Unknown/1.0)
9d2c7f97-a1d4-4527-bdda-f54c92a11924,U1005,07/04/2025 01:25,D27,5.72.197.239,"Gregorychester, Poland",iOS,Chrome,FALSE,OTP,1,Mozilla/5.0 (compatible; Unknown/1.0)
62437054-2c2e-4c08-988c-ddd69a0e21ee,U1019,27/03/2025 13:36,D4,15.135.246.226,"Nicoleberg, Tokelau",Android,Opera,TRUE,OTP,0,Mozilla/5.0 (compatible; Unknown/1.0)
f31361c4-41d9-40c3-bcfd-7369336951c2,U1075,05/04/2025 00:00,D19,83.5.221.239,"Angelaton, Western Sahara",Linux,Firefox,FALSE,password,1,Mozilla/5.0 (compatible; Unknown/1.0)
511a9c3a-1b89-40c2-8697-b0c25acfc7bb,U1060,16/03/2025 21:30,D17,168.234.219.49,"Robertview, British Virgin Islands",iOS,Safari,FALSE,password,0,Mozilla/5.0 (compatible; Unknown/1.0)
042439ae-1435-410c-986f-7c21592ef45a,U1059,13/03/2025 01:34,D50,88.58.152.7,"New Patricia, Pitcairn Islands",macOS,Firefox,TRUE,password,0,Mozilla/5.0 (compatible; Unknown/1.0)
effe466b-39cc-4579-a01c-fced2e801a23,U1077,11/03/2025 23:16,D6,27.58.171.33,"East Josephchester, Turks and Caicos Islands",Linux,Chrome,TRUE,password,0,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
a908bd73-1830-4034-9e42-0853f1fc4c9e,U1090,04/04/2025 23:12,D26,167.117.156.158,"North Josephberg, Iran",macOS,Firefox,TRUE,biometric,1,Mozilla/5.0 (compatible; Unknown/1.0)
a61123c7-b5ce-40ba-8ffa-d2f1f2ce7855,U1024,02/04/2025 19:00,D2,69.221.232.149,"Ericksonchester, Mauritania",macOS,Opera,TRUE,password,0,Mozilla/5.0 (compatible; Unknown/1.0)
45c97260-65f3-489f-b652-f1607387ea97,U1015,01/04/2025 21:59,D29,119.77.245.85,"New Juan, Thailand",Windows,Firefox,TRUE,password,0,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:112.0) Gecko/20100101 Firefox/112.0
93a0e6e4-1694-4c9c-9e5b-7904fa2c214b,U1020,08/04/2025 21:08,D46,5.224.157.81,"Garzaborough, Greece",macOS,Edge,TRUE,OTP,1,Mozilla/5.0 (compatible; Unknown/1.0)
a37f4f08-7145-43c6-967d-955039e730bb,U1083,25/03/2025 07:55,D26,187.173.39.149,"North Michaeltown, Bahrain",iOS,Safari,TRUE,OTP,1,Mozilla/5.0 (compatible; Unknown/1.0)
87a2ef64-20bf-4a76-aac2-c612b2d1be7b,U1088,08/04/2025 00:04,D25,21.126.36.29,"New Alexanderfort, Austria",macOS,Opera,TRUE,password,1,Mozilla/5.0 (compatible; Unknown/1.0)
520a07aa-95dd-4b42-af5a-aa8178871da6,U1038,11/03/2025 12:33,D5,61.191.48.29,"Jackchester, Taiwan",iOS,Firefox,FALSE,OTP,1,Mozilla/5.0 (compatible; Unknown/1.0)
23fe5eb6-3125-4aef-9dac-007bbae50e68,U1030,20/03/2025 14:04,D1,93.9.154.227,"Lake Mandy, Serbia",macOS,Edge,FALSE,biometric,0,Mozilla/5.0 (compatible; Unknown/1.0)
1b53e0b5-48b1-47c4-916a-9e970a0fac37,U1050,21/03/2025 23:14,D1,76.150.101.72,"New Joshua, Maldives",iOS,Chrome,TRUE,password,0,Mozilla/5.0 (compatible; Unknown/1.0)
37580f0b-2621-4fe7-b3f4-029acd149f94,U1054,20/03/2025 23:06,D38,141.123.136.12,"Christinaburgh, Greenland",Linux,Firefox,TRUE,OTP,0,Mozilla/5.0 (compatible; Unknown/1.0)
2e2dda79-31ac-4557-8ef7-bf2736968f12,U1088,12/03/2025 14:13,D3,3.120.44.4,"North Vincent, Uruguay",Windows,Firefox,FALSE,password,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:112.0) Gecko/20100101 Firefox/112.0
0a0984bd-bdbe-442e-8fd9-c0efa6f8647e,U1034,16/03/2025 00:22,D8,160.93.238.141,"East Jackside, Dominica",Linux,Opera,FALSE,biometric,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 OPR/85.0.4341.72"
8bc2538f-a100-44d7-98c8-732a2a78a3d2,U1012,14/03/2025 19:03,D32,20.68.30.70,"Port Jenniferberg, Bhutan",macOS,Opera,FALSE,OTP,0,Mozilla/5.0 (compatible; Unknown/1.0)
b264e9a9-c92c-4e4e-8abc-62fdebd6b44a,U1070,19/03/2025 08:55,D7,179.121.38.164,"Hebertland, Guinea-Bissau",iOS,Safari,FALSE,password,0,Mozilla/5.0 (compatible; Unknown/1.0)
e66338c8-860c-4769-b87e-d127f2748ade,U1098,20/03/2025 15:32,D3,34.104.22.231,"Richardbury, Sudan",iOS,Edge,TRUE,biometric,1,Mozilla/5.0 (compatible; Unknown/1.0)
b28e8dcc-8db3-4a61-8856-072e32f7794a,U1008,05/04/2025 03:55,D39,118.13.105.191,"South Karen, Zambia",Windows,Edge,FALSE,biometric,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.35"
0e5ef14c-d2d2-4773-bd3e-91cf9ba5718f,U1028,12/03/2025 05:04,D24,16.228.131.41,"Taylorton, Bouvet Island (Bouvetoya)",Android,Chrome,FALSE,password,0,Mozilla/5.0 (compatible; Unknown/1.0)
8500e043-4f1d-45c5-855e-4ef5061c6fef,U1076,18/03/2025 07:28,D38,222.56.122.231,"Clarkestad, Wallis and Futuna",Linux,Firefox,FALSE,biometric,1,Mozilla/5.0 (compatible; Unknown/1.0)
041ce367-90cc-4a59-89b9-5822b6587dc9,U1034,19/03/2025 17:33,D47,25.251.57.142,"Perezmouth, Chad",Windows,Safari,FALSE,password,0,Mozilla/5.0 (compatible; Unknown/1.0)
b81d6b40-04f2-4302-8d18-00df9dd2db0a,U1009,17/03/2025 20:25,D12,145.232.153.60,"West Lisaland, South Africa",Android,Edge,FALSE,password,0,Mozilla/5.0 (compatible; Unknown/1.0)
9aa62be8-9e9f-4522-ae7b-8e7fe91c73f3,U1065,07/04/2025 21:09,D15,179.172.182.53,"Jonesview, Cuba",Linux,Edge,FALSE,OTP,0,Mozilla/5.0 (compatible; Unknown/1.0)
6b22626a-95e5-4691-bf4a-9d71f03cfc1e,U1004,13/03/2025 07:14,D21,86.170.191.172,"New Victorland, Taiwan",Android,Opera,TRUE,OTP,1,Mozilla/5.0 (compatible; Unknown/1.0)
b7e4e1b2-e486-4f90-b8f7-0814b3c9f45c,U1062,02/04/2025 17:02,D29,57.185.21.29,"East Anna, Nepal",Windows,Chrome,TRUE,OTP,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
19405715-fc1c-4dad-8e21-a789e964c69a,U1026,26/03/2025 23:21,D47,122.69.46.231,"North Staceyshire, Niger",macOS,Opera,TRUE,biometric,0,Mozilla/5.0 (compatible; Unknown/1.0)
e5fbb402-ed3a-4bef-9141-9095d4cbd99b,U1061,15/03/2025 02:29,D17,188.243.152.105,"East Cassandra, Saint Martin",iOS,Firefox,FALSE,password,0,Mozilla/5.0 (compatible; Unknown/1.0)
c516529b-dfa5-47ed-9f18-735cce3a8c88,U1056,14/03/2025 19:41,D45,204.204.45.43,"Cameronside, Somalia",Windows,Chrome,FALSE,biometric,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
ed496813-f600-4400-952c-6c1db121807d,U1041,15/03/2025 21:19,D2,132.186.17.78,"South Steven, Argentina",iOS,Opera,TRUE,biometric,1,Mozilla/5.0 (compatible; Unknown/1.0)
3c8d555f-c771-4cc3-acb4-dde6d8bf2947,U1032,24/03/2025 21:43,D15,170.41.137.179,"West Beverly, Turks and Caicos Islands",Windows,Safari,TRUE,OTP,0,Mozilla/5.0 (compatible; Unknown/1.0)
017b0222-e438-4c8f-9408-15ea21608feb,U1014,02/04/2025 00:48,D24,219.137.17.83,"Newtonport, Norfolk Island",macOS,Safari,FALSE,OTP,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
f3857eb4-0d49-4afc-b8c6-fac754f18556,U1016,03/04/2025 02:19,D23,130.96.120.56,"Robinsonmouth, Sri Lanka",Linux,Chrome,FALSE,password,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
19def9ef-e7b0-4cff-849b-b8b4a4a5f62c,U1082,23/03/2025 22:39,D17,90.80.81.114,"North Josephmouth, American Samoa",iOS,Chrome,TRUE,OTP,0,Mozilla/5.0 (compatible; Unknown/1.0)
4d9b6d42-443e-447c-8593-82cd65039a4f,U1027,15/03/2025 06:37,D12,36.253.245.87,"Reedburgh, Guyana",iOS,Edge,TRUE,password,0,Mozilla/5.0 (compatible; Unknown/1.0)
9ad7a828-dbcb-46cf-a438-a275862d5291,U1028,27/03/2025 17:13,D27,124.162.233.138,"East Michaelmouth, Croatia",macOS,Opera,TRUE,password,1,Mozilla/5.0 (compatible; Unknown/1.0)
520a07aa-95dd-4b42-af5a-aa8178871da6,U1038,11/03/2025 12:33,D5,61.191.48.29,"Jackchester, Taiwan",iOS,Firefox,FALSE,OTP,1,Mozilla/5.0 (compatible; Unknown/1.0)
a8f80711-3640-43a9-b481-cdc3fad93c08,U1073,06/04/2025 04:16,D39,86.86.207.134,"Nancychester, Korea",Linux,Edge,FALSE,password,0,Mozilla/5.0 (compatible; Unknown/1.0)
155a205e-218f-4515-a450-1586adbfe54d,U1039,16/03/2025 01:59,D44,26.181.172.221,"Lake Victorland, Bahrain",Windows,Safari,TRUE,biometric,1,Mozilla/5.0 (compatible; Unknown/1.0)
10a88d6e-2d2a-4216-8692-f699fb696cde,U1027,18/03/2025 01:30,D30,35.43.189.167,"South Virginiashire, Tunisia",iOS,Firefox,TRUE,biometric,1,Mozilla/5.0 (compatible; Unknown/1.0)
0a0984bd-bdbe-442e-8fd9-c0efa6f8647e,U1034,16/03/2025 00:22,D8,160.93.238.141,"East Jackside, Dominica",Linux,Opera,FALSE,biometric,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 OPR/85.0.4341.72"
15889e55-deaa-463d-8523-8a1f58749161,U1080,20/03/2025 20:25,D1,82.117.4.147,"West Jerry, Benin",Linux,Firefox,TRUE,OTP,0,Mozilla/5.0 (compatible; Unknown/1.0)
89d8487c-65b2-4200-888e-3c1c20048556,U1078,02/04/2025 23:37,D43,101.126.90.42,"Toddchester, Peru",Android,Firefox,FALSE,biometric,0,Mozilla/5.0 (compatible; Unknown/1.0)
03ffb4bb-0b88-4c2d-9e10-81e3255d4764,U1012,23/03/2025 15:21,D39,181.28.210.32,"New Andrew, Turkmenistan",Android,Safari,FALSE,password,1,Mozilla/5.0 (compatible; Unknown/1.0)
1be47bdf-34f8-487a-9903-38eda627f4c1,U1033,05/04/2025 05:52,D13,3.132.111.118,"New Peter, Cote d'Ivoire",Android,Edge,FALSE,biometric,1,Mozilla/5.0 (compatible; Unknown/1.0)
b76f2680-f92a-45b4-83b7-7b38cec80e0a,U1053,29/03/2025 15:45,D49,79.190.193.174,"West Pamela, Peru",Linux,Edge,FALSE,biometric,1,Mozilla/5.0 (compatible; Unknown/1.0)
bf5fc595-66da-45cb-85c5-c9f6bc49bd3d,U1043,08/04/2025 11:41,D11,68.54.218.194,"Danielsmouth, Algeria",iOS,Safari,FALSE,OTP,0,Mozilla/5.0 (compatible; Unknown/1.0)
eaa0e026-1785-48a1-9d45-9eeb6d665026,U1046,24/03/2025 13:34,D5,179.214.185.132,"East Wayne, Reunion",Linux,Opera,FALSE,password,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 OPR/85.0.4341.72"
9d31efca-6325-470d-a66f-072a56461fe2,U1063,17/03/2025 02:54,D41,161.6.9.83,"Lamberg, Congo",Android,Chrome,TRUE,OTP,0,Mozilla/5.0 (compatible; Unknown/1.0)
a28f258b-71c8-4f86-967d-c9bdc02872ba,U1004,08/04/2025 12:06,D24,211.203.97.17,"Port Bobbyborough, Ethiopia",Windows,Firefox,TRUE,OTP,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:112.0) Gecko/20100101 Firefox/112.0
160bc9e8-5f30-4178-9068-a6a7b0f62180,U1006,25/03/2025 11:50,D48,138.68.32.126,"Garciaside, Mali",Windows,Firefox,FALSE,OTP,0,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:112.0) Gecko/20100101 Firefox/112.0
b4cdff08-76b0-49ef-86be-c2dad53f82ef,U1042,26/03/2025 21:34,D41,154.132.98.161,"Griffithburgh, Chad",Linux,Edge,TRUE,biometric,0,Mozilla/5.0 (compatible; Unknown/1.0)
63c363f1-32bf-423f-bd60-7c740d302bc1,U1037,28/03/2025 14:48,D38,97.109.166.40,"Jamesberg, United States Minor Outlying Islands",Android,Chrome,FALSE,password,1,Mozilla/5.0 (compatible; Unknown/1.0)
dc437670-14c2-4c15-93bc-cc977b8642b3,U1049,21/03/2025 05:02,D25,211.241.97.51,"Port Ritafort, Saint Martin",iOS,Opera,FALSE,password,1,Mozilla/5.0 (compatible; Unknown/1.0)
b81d6b40-04f2-4302-8d18-00df9dd2db0a,U1009,17/03/2025 20:25,D12,145.232.153.60,"West Lisaland, South Africa",Android,Edge,FALSE,password,0,Mozilla/5.0 (compatible; Unknown/1.0)
35010fcd-48da-4a0e-a0ef-fe5aee3fc590,U1080,31/03/2025 06:03,D47,126.220.158.208,"Lake Melinda, Iceland",Windows,Safari,FALSE,biometric,1,Mozilla/5.0 (compatible; Unknown/1.0)
16615db3-b85d-483f-9244-fc130852a9f9,U1082,19/03/2025 09:55,D50,195.112.31.179,"South Andremouth, Nauru",Android,Edge,FALSE,biometric,0,Mozilla/5.0 (compatible; Unknown/1.0)
2b0aa47f-6a1a-4313-b8ac-948a2b9cfd46,U1048,16/03/2025 12:48,D49,121.254.131.20,"Johnsonstad, Isle of Man",macOS,Firefox,FALSE,password,1,Mozilla/5.0 (compatible; Unknown/1.0)
1cd5a1a9-b754-4393-b4c5-cb74002dba3b,U1097,20/03/2025 17:09,D4,102.69.202.230,"North Stephen, Hungary",macOS,Opera,TRUE,OTP,0,Mozilla/5.0 (compatible; Unknown/1.0)
14291cda-87be-4ad3-a475-c6b897efd98f,U1047,17/03/2025 16:11,D50,157.219.91.2,"New Crystalfort, Burkina Faso",iOS,Edge,FALSE,OTP,0,Mozilla/5.0 (compatible; Unknown/1.0)
1acc6723-d567-4261-aea0-0f89f30fceb7,U1035,02/04/2025 08:00,D49,65.101.79.214,"West Stevenfort, Tanzania",Android,Opera,FALSE,password,1,Mozilla/5.0 (compatible; Unknown/1.0)
f9f9d878-78a3-4b38-bbde-d5c69523c096,U1038,31/03/2025 11:45,D23,142.185.24.137,"Pamelaburgh, Mexico",macOS,Opera,FALSE,password,0,Mozilla/5.0 (compatible; Unknown/1.0)
290d1873-b0e3-4fe3-8f53-a652af3944bf,U1073,22/03/2025 17:17,D24,207.24.17.88,"Wilkersonport, Chile",Linux,Opera,FALSE,OTP,0,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 OPR/85.0.4341.72"
5f93ceea-45de-4e89-b58a-cd933575ccee,U1047,08/04/2025 06:18,D24,166.174.75.229,"North Johntown, Fiji",iOS,Safari,FALSE,password,0,Mozilla/5.0 (compatible; Unknown/1.0)
90e52b0a-33b4-4c34-91ec-d43d8857d4e9,U1023,15/03/2025 14:55,D12,166.176.189.168,"Phillipschester, Seychelles",Android,Opera,FALSE,OTP,1,Mozilla/5.0 (compatible; Unknown/1.0)
d4809e57-19ae-4ed9-a241-656a3ab1976b,U1006,25/03/2025 00:03,D26,100.187.175.152,"New Oliviaberg, Northern Mariana Islands",macOS,Chrome,TRUE,biometric,1,Mozilla/5.0 (compatible; Unknown/1.0)
5a5585f0-53e2-43d7-b7ff-02c59e2f9129,U1009,19/03/2025 07:45,D2,8.74.184.223,"Port Barbaratown, Belize",macOS,Opera,TRUE,biometric,1,Mozilla/5.0 (compatible; Unknown/1.0)
042439ae-1435-410c-986f-7c21592ef45a,U1059,13/03/2025 01:34,D50,88.58.152.7,"New Patricia, Pitcairn Islands",macOS,Firefox,TRUE,password,0,Mozilla/5.0 (compatible; Unknown/1.0)
e3dd7fdd-8ae1-4d74-8ddd-783727ecb39b,U1010,17/03/2025 14:41,D16,139.6.12.0,"Moranmouth, Turkmenistan",iOS,Chrome,FALSE,OTP,0,Mozilla/5.0 (compatible; Unknown/1.0)
017b0222-e438-4c8f-9408-15ea21608feb,U1014,02/04/2025 00:48,D24,219.137.17.83,"Newtonport, Norfolk Island",macOS,Safari,FALSE,OTP,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
0c0e1027-2004-4b6d-9d48-8fc3e0f9ba94,U1091,03/04/2025 11:19,D37,98.31.134.39,"Katherinestad, Mayotte",macOS,Edge,TRUE,password,0,Mozilla/5.0 (compatible; Unknown/1.0)
